EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-02-2025
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TG   : mean temperature in 0.1 &#176;C
30-34 Q_TG : Quality code for TG (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 156859) of UNITED KINGDOM, LOSSIEMOUTH (STAID: 11106)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   TG, Q_TG
 11106,156859,20140905,  143,    0
 11106,156859,20140906,  104,    0
 11106,156859,20140907,  112,    0
 11106,156859,20140908,  128,    0
 11106,156859,20140909,  126,    0
 11106,156859,20140910,  147,    0
 11106,156859,20140911,  151,    0
 11106,156859,20140912,  117,    0
 11106,156859,20140913,  127,    0
 11106,156859,20140914,  145,    0
 11106,156859,20140915,  139,    0
 11106,156859,20140916,  163,    0
 11106,156859,20140917,  103,    0
 11106,156859,20140918,  157,    0
 11106,156859,20140919,  129,    0
 11106,156859,20140920,  135,    0
 11106,156859,20140921,  128,    0
 11106,156859,20140922,  118,    0
 11106,156859,20140923,  122,    0
 11106,156859,20140924,  125,    0
 11106,156859,20140925,  145,    0
 11106,156859,20140926,  133,    0
 11106,156859,20140927,  129,    0
 11106,156859,20140928,  142,    0
 11106,156859,20140929,  133,    0
 11106,156859,20140930,  154,    0
 11106,156859,20141001,  123,    0
 11106,156859,20141002,  113,    0
 11106,156859,20141003,  135,    0
 11106,156859,20141004,  100,    0
 11106,156859,20141005,   93,    0
 11106,156859,20141006,  118,    0
 11106,156859,20141007,   91,    0
 11106,156859,20141008,  108,    0
 11106,156859,20141009,   90,    0
 11106,156859,20141010,  101,    0
 11106,156859,20141011,   98,    0
 11106,156859,20141012,   84,    0
 11106,156859,20141013,   78,    0
 11106,156859,20141014,   89,    0
 11106,156859,20141015,   69,    0
 11106,156859,20141016,   79,    0
 11106,156859,20141017,  136,    0
 11106,156859,20141018,  156,    0
 11106,156859,20141019,  130,    0
 11106,156859,20141020,  111,    0
 11106,156859,20141021,   85,    0
 11106,156859,20141022,   99,    0
 11106,156859,20141023,  121,    0
 11106,156859,20141024,   91,    0
 11106,156859,20141025,  100,    0
 11106,156859,20141026,  126,    0
 11106,156859,20141027,  126,    0
 11106,156859,20141028,   92,    0
 11106,156859,20141029,   65,    0
 11106,156859,20141030,   89,    0
 11106,156859,20141031,  133,    0
 11106,156859,20141101,  103,    0
 11106,156859,20141102,   98,    0
 11106,156859,20141103,   49,    0
 11106,156859,20141104,   72,    0
 11106,156859,20141105,   73,    0
 11106,156859,20141106,   69,    0
 11106,156859,20141107,   84,    0
 11106,156859,20141108,   72,    0
 11106,156859,20141109,   74,    0
 11106,156859,20141110,   39,    0
 11106,156859,20141111,   56,    0
 11106,156859,20141112,  117,    0
 11106,156859,20141113,  116,    0
 11106,156859,20141114,  106,    0
 11106,156859,20141115,   62,    0
 11106,156859,20141116,   66,    0
 11106,156859,20141117,   85,    0
 11106,156859,20141118,   92,    0
 11106,156859,20141119,   83,    0
 11106,156859,20141120,   70,    0
 11106,156859,20141121,   85,    0
 11106,156859,20141122,  100,    0
 11106,156859,20141123,   51,    0
 11106,156859,20141124,   61,    0
 11106,156859,20141125,   25,    0
 11106,156859,20141126,   25,    0
 11106,156859,20141127,   51,    0
 11106,156859,20141128,   79,    0
 11106,156859,20141129,   94,    0
 11106,156859,20141130,   83,    0
 11106,156859,20141201,   69,    0
 11106,156859,20141202,   31,    0
 11106,156859,20141203,   60,    0
 11106,156859,20141204,   43,    0
 11106,156859,20141205,   45,    0
 11106,156859,20141206,   55,    0
 11106,156859,20141207,   32,    0
 11106,156859,20141208,   39,    0
 11106,156859,20141209,   46,    0
 11106,156859,20141210,   25,    0
 11106,156859,20141211,   19,    0
 11106,156859,20141212,   31,    0
 11106,156859,20141213,   40,    0
 11106,156859,20141214,   43,    0
 11106,156859,20141215,   27,    0
 11106,156859,20141216,   50,    0
 11106,156859,20141217,   42,    0
 11106,156859,20141218,   56,    0
 11106,156859,20141219,   42,    0
 11106,156859,20141220,   55,    0
 11106,156859,20141221,   66,    0
 11106,156859,20141222,   56,    0
 11106,156859,20141223,   36,    0
 11106,156859,20141224,   35,    0
 11106,156859,20141225,    2,    0
 11106,156859,20141226,  -17,    0
 11106,156859,20141227,   -7,    0
 11106,156859,20141228,   26,    0
 11106,156859,20141229,   37,    0
 11106,156859,20141230,   40,    0
 11106,156859,20141231,   72,    0
 11106,156859,20150101,  100,    0
 11106,156859,20150102,   26,    0
 11106,156859,20150103,   25,    0
 11106,156859,20150104,   51,    0
 11106,156859,20150105,   59,    0
 11106,156859,20150106,   61,    0
 11106,156859,20150107,   57,    0
 11106,156859,20150108,   49,    0
 11106,156859,20150109,   64,    0
 11106,156859,20150110,   42,    0
 11106,156859,20150111,   47,    0
 11106,156859,20150112,   33,    0
 11106,156859,20150113,    8,    0
 11106,156859,20150114,   29,    0
 11106,156859,20150115,   38,    0
 11106,156859,20150116,   13,    0
 11106,156859,20150117,   20,    0
 11106,156859,20150118,   20,    0
